Id	Desc	BuildingType	Name	Level	Description	Icon	Res	Prosperity	NeedBuilding1	NeedBuilding2	NeedBuilding3	NeedProsperity	NeedTime	NeedStone	NeedGold	NeedIron	NeedFood
555	铁矿3	19	铁矿	15	第三个铁矿，生产铁矿			15	0	0	0	0	480	1000	1000	0	0
556	铁矿3	19	铁矿	16	第三个铁矿，生产铁矿			16	0	0	0	0	1140	1000	1000	0	0
557	铁矿3	19	铁矿	17	第三个铁矿，生产铁矿			17	0	0	0	0	540	1000	1000	0	0
558	铁矿3	19	铁矿	18	第三个铁矿，生产铁矿			18	0	0	0	0	240	1000	1000	0	0
559	铁矿3	19	铁矿	19	第三个铁矿，生产铁矿			19	0	0	0	0	960	1000	1000	0	0
560	铁矿3	19	铁矿	20	第三个铁矿，生产铁矿			20	0	0	0	0	660	1000	1000	0	0
561	铁矿3	19	铁矿	21	第三个铁矿，生产铁矿			21	0	0	0	0	360	1000	1000	0	0
562	铁矿3	19	铁矿	22	第三个铁矿，生产铁矿			22	0	0	0	0	420	1000	1000	0	0
563	铁矿3	19	铁矿	23	第三个铁矿，生产铁矿			23	0	0	0	0	480	1000	1000	0	0
564	铁矿3	19	铁矿	24	第三个铁矿，生产铁矿			24	0	0	0	0	540	1000	1000	0	0
565	铁矿3	19	铁矿	25	第三个铁矿，生产铁矿			25	0	0	0	0	840	1000	1000	0	0
566	铁矿3	19	铁矿	26	第三个铁矿，生产铁矿			26	0	0	0	0	1260	1000	1000	0	0
567	铁矿3	19	铁矿	27	第三个铁矿，生产铁矿			27	0	0	0	0	1800	1000	1000	0	0
568	铁矿3	19	铁矿	28	第三个铁矿，生产铁矿			28	0	0	0	0	1140	1000	1000	0	0
569	铁矿3	19	铁矿	29	第三个铁矿，生产铁矿			29	0	0	0	0	1980	1000	1000	0	0
570	铁矿3	19	铁矿	30	第三个铁矿，生产铁矿			30	0	0	0	0	1620	1000	1000	0	0
571	铁矿4	20	铁矿	1	第4个铁矿，生产铁矿			1	0	0	0	0	0	1000	1000	0	0
572	铁矿4	20	铁矿	2	第4个铁矿，生产铁矿			2	0	0	0	0	300	1000	1000	0	0
573	铁矿4	20	铁矿	3	第4个铁矿，生产铁矿			3	0	0	0	0	900	1000	1000	0	0
574	铁矿4	20	铁矿	4	第4个铁矿，生产铁矿			4	0	0	0	0	2700	1000	1000	0	0
575	铁矿4	20	铁矿	5	第4个铁矿，生产铁矿			5	0	0	0	0	1860	1000	1000	0	0
576	铁矿4	20	铁矿	6	第4个铁矿，生产铁矿			6	0	0	0	0	240	1000	1000	0	0
577	铁矿4	20	铁矿	7	第4个铁矿，生产铁矿			7	0	0	0	0	360	1000	1000	0	0
578	铁矿4	20	铁矿	8	第4个铁矿，生产铁矿			8	0	0	0	0	540	1000	1000	0	0
579	铁矿4	20	铁矿	9	第4个铁矿，生产铁矿			9	0	0	0	0	720	1000	1000	0	0
580	铁矿4	20	铁矿	10	第4个铁矿，生产铁矿			10	0	0	0	0	1020	1000	1000	0	0
581	铁矿4	20	铁矿	11	第4个铁矿，生产铁矿			11	0	0	0	0	1320	1000	1000	0	0
582	铁矿4	20	铁矿	12	第4个铁矿，生产铁矿			12	0	0	0	0	300	1000	1000	0	0
583	铁矿4	20	铁矿	13	第4个铁矿，生产铁矿			13	0	0	0	0	660	1000	1000	0	0
584	铁矿4	20	铁矿	14	第4个铁矿，生产铁矿			14	0	0	0	0	1260	1000	1000	0	0
585	铁矿4	20	铁矿	15	第4个铁矿，生产铁矿			15	0	0	0	0	480	1000	1000	0	0
586	铁矿4	20	铁矿	16	第4个铁矿，生产铁矿			16	0	0	0	0	1140	1000	1000	0	0
587	铁矿4	20	铁矿	17	第4个铁矿，生产铁矿			17	0	0	0	0	540	1000	1000	0	0
588	铁矿4	20	铁矿	18	第4个铁矿，生产铁矿			18	0	0	0	0	240	1000	1000	0	0
589	铁矿4	20	铁矿	19	第4个铁矿，生产铁矿			19	0	0	0	0	960	1000	1000	0	0
590	铁矿4	20	铁矿	20	第4个铁矿，生产铁矿			20	0	0	0	0	660	1000	1000	0	0
591	铁矿4	20	铁矿	21	第4个铁矿，生产铁矿			21	0	0	0	0	360	1000	1000	0	0
592	铁矿4	20	铁矿	22	第4个铁矿，生产铁矿			22	0	0	0	0	420	1000	1000	0	0
593	铁矿4	20	铁矿	23	第4个铁矿，生产铁矿			23	0	0	0	0	480	1000	1000	0	0
594	铁矿4	20	铁矿	24	第4个铁矿，生产铁矿			24	0	0	0	0	540	1000	1000	0	0
595	铁矿4	20	铁矿	25	第4个铁矿，生产铁矿			25	0	0	0	0	840	1000	1000	0	0
596	铁矿4	20	铁矿	26	第4个铁矿，生产铁矿			26	0	0	0	0	1260	1000	1000	0	0
597	铁矿4	20	铁矿	27	第4个铁矿，生产铁矿			27	0	0	0	0	1800	1000	1000	0	0
598	铁矿4	20	铁矿	28	第4个铁矿，生产铁矿			28	0	0	0	0	1140	1000	1000	0	0
599	铁矿4	20	铁矿	29	第4个铁矿，生产铁矿			29	0	0	0	0	1980	1000	1000	0	0
600	铁矿4	20	铁矿	30	第4个铁矿，生产铁矿			30	0	0	0	0	1620	1000	1000	0	0
601	铁矿5	21	铁矿	1	第五个铁矿，生产铁矿			1	0	0	0	0	0	1000	1000	0	0
602	铁矿5	21	铁矿	2	第五个铁矿，生产铁矿			2	0	0	0	0	300	1000	1000	0	0
603	铁矿5	21	铁矿	3	第五个铁矿，生产铁矿			3	0	0	0	0	900	1000	1000	0	0
604	铁矿5	21	铁矿	4	第五个铁矿，生产铁矿			4	0	0	0	0	2700	1000	1000	0	0
605	铁矿5	21	铁矿	5	第五个铁矿，生产铁矿			5	0	0	0	0	1860	1000	1000	0	0
606	铁矿5	21	铁矿	6	第五个铁矿，生产铁矿			6	0	0	0	0	240	1000	1000	0	0
607	铁矿5	21	铁矿	7	第五个铁矿，生产铁矿			7	0	0	0	0	360	1000	1000	0	0
608	铁矿5	21	铁矿	8	第五个铁矿，生产铁矿			8	0	0	0	0	540	1000	1000	0	0
609	铁矿5	21	铁矿	9	第五个铁矿，生产铁矿			9	0	0	0	0	720	1000	1000	0	0
610	铁矿5	21	铁矿	10	第五个铁矿，生产铁矿			10	0	0	0	0	1020	1000	1000	0	0
611	铁矿5	21	铁矿	11	第五个铁矿，生产铁矿			11	0	0	0	0	1320	1000	1000	0	0
612	铁矿5	21	铁矿	12	第五个铁矿，生产铁矿			12	0	0	0	0	300	1000	1000	0	0
613	铁矿5	21	铁矿	13	第五个铁矿，生产铁矿			13	0	0	0	0	660	1000	1000	0	0
614	铁矿5	21	铁矿	14	第五个铁矿，生产铁矿			14	0	0	0	0	1260	1000	1000	0	0
615	铁矿5	21	铁矿	15	第五个铁矿，生产铁矿			15	0	0	0	0	480	1000	1000	0	0
616	铁矿5	21	铁矿	16	第五个铁矿，生产铁矿			16	0	0	0	0	1140	1000	1000	0	0
617	铁矿5	21	铁矿	17	第五个铁矿，生产铁矿			17	0	0	0	0	540	1000	1000	0	0
618	铁矿5	21	铁矿	18	第五个铁矿，生产铁矿			18	0	0	0	0	240	1000	1000	0	0
619	铁矿5	21	铁矿	19	第五个铁矿，生产铁矿			19	0	0	0	0	960	1000	1000	0	0
620	铁矿5	21	铁矿	20	第五个铁矿，生产铁矿			20	0	0	0	0	660	1000	1000	0	0
621	铁矿5	21	铁矿	21	第五个铁矿，生产铁矿			21	0	0	0	0	360	1000	1000	0	0
622	铁矿5	21	铁矿	22	第五个铁矿，生产铁矿			22	0	0	0	0	420	1000	1000	0	0
623	铁矿5	21	铁矿	23	第五个铁矿，生产铁矿			23	0	0	0	0	480	1000	1000	0	0
624	铁矿5	21	铁矿	24	第五个铁矿，生产铁矿			24	0	0	0	0	540	1000	1000	0	0
625	铁矿5	21	铁矿	25	第五个铁矿，生产铁矿			25	0	0	0	0	840	1000	1000	0	0
626	铁矿5	21	铁矿	26	第五个铁矿，生产铁矿			26	0	0	0	0	1260	1000	1000	0	0
627	铁矿5	21	铁矿	27	第五个铁矿，生产铁矿			27	0	0	0	0	1800	1000	1000	0	0
628	铁矿5	21	铁矿	28	第五个铁矿，生产铁矿			28	0	0	0	0	1140	1000	1000	0	0
629	铁矿5	21	铁矿	29	第五个铁矿，生产铁矿			29	0	0	0	0	1980	1000	1000	0	0
630	铁矿5	21	铁矿	30	第五个铁矿，生产铁矿			30	0	0	0	0	1620	1000	1000	0	0
631	铁矿6	22	铁矿	1	第6个铁矿，生产铁矿			1	0	0	0	0	0	1000	1000	0	0
632	铁矿6	22	铁矿	2	第6个铁矿，生产铁矿			2	0	0	0	0	300	1000	1000	0	0
633	铁矿6	22	铁矿	3	第6个铁矿，生产铁矿			3	0	0	0	0	900	1000	1000	0	0
634	铁矿6	22	铁矿	4	第6个铁矿，生产铁矿			4	0	0	0	0	2700	1000	1000	0	0
635	铁矿6	22	铁矿	5	第6个铁矿，生产铁矿			5	0	0	0	0	1860	1000	1000	0	0
636	铁矿6	22	铁矿	6	第6个铁矿，生产铁矿			6	0	0	0	0	240	1000	1000	0	0
637	铁矿6	22	铁矿	7	第6个铁矿，生产铁矿			7	0	0	0	0	360	1000	1000	0	0
638	铁矿6	22	铁矿	8	第6个铁矿，生产铁矿			8	0	0	0	0	540	1000	1000	0	0
639	铁矿6	22	铁矿	9	第6个铁矿，生产铁矿			9	0	0	0	0	720	1000	1000	0	0
640	铁矿6	22	铁矿	10	第6个铁矿，生产铁矿			10	0	0	0	0	1020	1000	1000	0	0
641	铁矿6	22	铁矿	11	第6个铁矿，生产铁矿			11	0	0	0	0	1320	1000	1000	0	0
642	铁矿6	22	铁矿	12	第6个铁矿，生产铁矿			12	0	0	0	0	300	1000	1000	0	0
643	铁矿6	22	铁矿	13	第6个铁矿，生产铁矿			13	0	0	0	0	660	1000	1000	0	0
644	铁矿6	22	铁矿	14	第6个铁矿，生产铁矿			14	0	0	0	0	1260	1000	1000	0	0
645	铁矿6	22	铁矿	15	第6个铁矿，生产铁矿			15	0	0	0	0	480	1000	1000	0	0
646	铁矿6	22	铁矿	16	第6个铁矿，生产铁矿			16	0	0	0	0	1140	1000	1000	0	0
647	铁矿6	22	铁矿	17	第6个铁矿，生产铁矿			17	0	0	0	0	540	1000	1000	0	0
648	铁矿6	22	铁矿	18	第6个铁矿，生产铁矿			18	0	0	0	0	240	1000	1000	0	0
649	铁矿6	22	铁矿	19	第6个铁矿，生产铁矿			19	0	0	0	0	960	1000	1000	0	0
650	铁矿6	22	铁矿	20	第6个铁矿，生产铁矿			20	0	0	0	0	660	1000	1000	0	0
651	铁矿6	22	铁矿	21	第6个铁矿，生产铁矿			21	0	0	0	0	360	1000	1000	0	0
652	铁矿6	22	铁矿	22	第6个铁矿，生产铁矿			22	0	0	0	0	420	1000	1000	0	0
653	铁矿6	22	铁矿	23	第6个铁矿，生产铁矿			23	0	0	0	0	480	1000	1000	0	0
654	铁矿6	22	铁矿	24	第6个铁矿，生产铁矿			24	0	0	0	0	540	1000	1000	0	0
655	铁矿6	22	铁矿	25	第6个铁矿，生产铁矿			25	0	0	0	0	840	1000	1000	0	0
656	铁矿6	22	铁矿	26	第6个铁矿，生产铁矿			26	0	0	0	0	1260	1000	1000	0	0
657	铁矿6	22	铁矿	27	第6个铁矿，生产铁矿			27	0	0	0	0	1800	1000	1000	0	0
658	铁矿6	22	铁矿	28	第6个铁矿，生产铁矿			28	0	0	0	0	1140	1000	1000	0	0
659	铁矿6	22	铁矿	29	第6个铁矿，生产铁矿			29	0	0	0	0	1980	1000	1000	0	0
660	铁矿6	22	铁矿	30	第6个铁矿，生产铁矿			30	0	0	0	0	1620	1000	1000	0	0
661	民居1	23	民居	1	第一个民居，生产金币			1	0	0	0	0	0	1000	1000	0	0
662	民居1	23	民居	2	第一个民居，生产金币			2	0	0	0	0	300	1000	1000	0	0
663	民居1	23	民居	3	第一个民居，生产金币			3	0	0	0	0	900	1000	1000	0	0
664	民居1	23	民居	4	第一个民居，生产金币			4	0	0	0	0	2700	1000	1000	0	0
665	民居1	23	民居	5	第一个民居，生产金币			5	0	0	0	0	1860	1000	1000	0	0
666	民居1	23	民居	6	第一个民居，生产金币			6	0	0	0	0	240	1000	1000	0	0
667	民居1	23	民居	7	第一个民居，生产金币			7	0	0	0	0	360	1000	1000	0	0
668	民居1	23	民居	8	第一个民居，生产金币			8	0	0	0	0	540	1000	1000	0	0
669	民居1	23	民居	9	第一个民居，生产金币			9	0	0	0	0	720	1000	1000	0	0
670	民居1	23	民居	10	第一个民居，生产金币			10	0	0	0	0	1020	1000	1000	0	0
671	民居1	23	民居	11	第一个民居，生产金币			11	0	0	0	0	1320	1000	1000	0	0
672	民居1	23	民居	12	第一个民居，生产金币			12	0	0	0	0	300	1000	1000	0	0
673	民居1	23	民居	13	第一个民居，生产金币			13	0	0	0	0	660	1000	1000	0	0
674	民居1	23	民居	14	第一个民居，生产金币			14	0	0	0	0	1260	1000	1000	0	0
675	民居1	23	民居	15	第一个民居，生产金币			15	0	0	0	0	480	1000	1000	0	0
676	民居1	23	民居	16	第一个民居，生产金币			16	0	0	0	0	1140	1000	1000	0	0
677	民居1	23	民居	17	第一个民居，生产金币			17	0	0	0	0	540	1000	1000	0	0
678	民居1	23	民居	18	第一个民居，生产金币			18	0	0	0	0	240	1000	1000	0	0
679	民居1	23	民居	19	第一个民居，生产金币			19	0	0	0	0	960	1000	1000	0	0
680	民居1	23	民居	20	第一个民居，生产金币			20	0	0	0	0	660	1000	1000	0	0
681	民居1	23	民居	21	第一个民居，生产金币			21	0	0	0	0	360	1000	1000	0	0
682	民居1	23	民居	22	第一个民居，生产金币			22	0	0	0	0	420	1000	1000	0	0
683	民居1	23	民居	23	第一个民居，生产金币			23	0	0	0	0	480	1000	1000	0	0
684	民居1	23	民居	24	第一个民居，生产金币			24	0	0	0	0	540	1000	1000	0	0
685	民居1	23	民居	25	第一个民居，生产金币			25	0	0	0	0	840	1000	1000	0	0
686	民居1	23	民居	26	第一个民居，生产金币			26	0	0	0	0	1260	1000	1000	0	0
687	民居1	23	民居	27	第一个民居，生产金币			27	0	0	0	0	1800	1000	1000	0	0
688	民居1	23	民居	28	第一个民居，生产金币			28	0	0	0	0	1140	1000	1000	0	0
689	民居1	23	民居	29	第一个民居，生产金币			29	0	0	0	0	1980	1000	1000	0	0
690	民居1	23	民居	30	第一个民居，生产金币			30	0	0	0	0	1620	1000	1000	0	0
691	民居2	24	民居	1	第2个民居，生产金币			1	0	0	0	0	0	1000	1000	0	0
692	民居2	24	民居	2	第2个民居，生产金币			2	0	0	0	0	300	1000	1000	0	0
693	民居2	24	民居	3	第2个民居，生产金币			3	0	0	0	0	900	1000	1000	0	0
694	民居2	24	民居	4	第2个民居，生产金币			4	0	0	0	0	2700	1000	1000	0	0
695	民居2	24	民居	5	第2个民居，生产金币			5	0	0	0	0	1860	1000	1000	0	0
696	民居2	24	民居	6	第2个民居，生产金币			6	0	0	0	0	240	1000	1000	0	0
697	民居2	24	民居	7	第2个民居，生产金币			7	0	0	0	0	360	1000	1000	0	0
698	民居2	24	民居	8	第2个民居，生产金币			8	0	0	0	0	540	1000	1000	0	0
699	民居2	24	民居	9	第2个民居，生产金币			9	0	0	0	0	720	1000	1000	0	0
700	民居2	24	民居	10	第2个民居，生产金币			10	0	0	0	0	1020	1000	1000	0	0
701	民居2	24	民居	11	第2个民居，生产金币			11	0	0	0	0	1320	1000	1000	0	0
702	民居2	24	民居	12	第2个民居，生产金币			12	0	0	0	0	300	1000	1000	0	0
703	民居2	24	民居	13	第2个民居，生产金币			13	0	0	0	0	660	1000	1000	0	0
704	民居2	24	民居	14	第2个民居，生产金币			14	0	0	0	0	1260	1000	1000	0	0
705	民居2	24	民居	15	第2个民居，生产金币			15	0	0	0	0	480	1000	1000	0	0
706	民居2	24	民居	16	第2个民居，生产金币			16	0	0	0	0	1140	1000	1000	0	0
707	民居2	24	民居	17	第2个民居，生产金币			17	0	0	0	0	540	1000	1000	0	0
708	民居2	24	民居	18	第2个民居，生产金币			18	0	0	0	0	240	1000	1000	0	0
709	民居2	24	民居	19	第2个民居，生产金币			19	0	0	0	0	960	1000	1000	0	0
710	民居2	24	民居	20	第2个民居，生产金币			20	0	0	0	0	660	1000	1000	0	0
711	民居2	24	民居	21	第2个民居，生产金币			21	0	0	0	0	360	1000	1000	0	0
712	民居2	24	民居	22	第2个民居，生产金币			22	0	0	0	0	420	1000	1000	0	0
713	民居2	24	民居	23	第2个民居，生产金币			23	0	0	0	0	480	1000	1000	0	0
714	民居2	24	民居	24	第2个民居，生产金币			24	0	0	0	0	540	1000	1000	0	0
715	民居2	24	民居	25	第2个民居，生产金币			25	0	0	0	0	840	1000	1000	0	0
716	民居2	24	民居	26	第2个民居，生产金币			26	0	0	0	0	1260	1000	1000	0	0
717	民居2	24	民居	27	第2个民居，生产金币			27	0	0	0	0	1800	1000	1000	0	0
718	民居2	24	民居	28	第2个民居，生产金币			28	0	0	0	0	1140	1000	1000	0	0
719	民居2	24	民居	29	第2个民居，生产金币			29	0	0	0	0	1980	1000	1000	0	0
720	民居2	24	民居	30	第2个民居，生产金币			30	0	0	0	0	1620	1000	1000	0	0
721	民居3	25	民居	1	第三个民居，生产金币			1	0	0	0	0	0	1000	1000	0	0
722	民居3	25	民居	2	第三个民居，生产金币			2	0	0	0	0	300	1000	1000	0	0
723	民居3	25	民居	3	第三个民居，生产金币			3	0	0	0	0	900	1000	1000	0	0
724	民居3	25	民居	4	第三个民居，生产金币			4	0	0	0	0	2700	1000	1000	0	0
725	民居3	25	民居	5	第三个民居，生产金币			5	0	0	0	0	1860	1000	1000	0	0
726	民居3	25	民居	6	第三个民居，生产金币			6	0	0	0	0	240	1000	1000	0	0
727	民居3	25	民居	7	第三个民居，生产金币			7	0	0	0	0	360	1000	1000	0	0
728	民居3	25	民居	8	第三个民居，生产金币			8	0	0	0	0	540	1000	1000	0	0
729	民居3	25	民居	9	第三个民居，生产金币			9	0	0	0	0	720	1000	1000	0	0
730	民居3	25	民居	10	第三个民居，生产金币			10	0	0	0	0	1020	1000	1000	0	0
731	民居3	25	民居	11	第三个民居，生产金币			11	0	0	0	0	1320	1000	1000	0	0
732	民居3	25	民居	12	第三个民居，生产金币			12	0	0	0	0	300	1000	1000	0	0
733	民居3	25	民居	13	第三个民居，生产金币			13	0	0	0	0	660	1000	1000	0	0
734	民居3	25	民居	14	第三个民居，生产金币			14	0	0	0	0	1260	1000	1000	0	0
735	民居3	25	民居	15	第三个民居，生产金币			15	0	0	0	0	480	1000	1000	0	0
736	民居3	25	民居	16	第三个民居，生产金币			16	0	0	0	0	1140	1000	1000	0	0
737	民居3	25	民居	17	第三个民居，生产金币			17	0	0	0	0	540	1000	1000	0	0
738	民居3	25	民居	18	第三个民居，生产金币			18	0	0	0	0	240	1000	1000	0	0
739	民居3	25	民居	19	第三个民居，生产金币			19	0	0	0	0	960	1000	1000	0	0
740	民居3	25	民居	20	第三个民居，生产金币			20	0	0	0	0	660	1000	1000	0	0
741	民居3	25	民居	21	第三个民居，生产金币			21	0	0	0	0	360	1000	1000	0	0
742	民居3	25	民居	22	第三个民居，生产金币			22	0	0	0	0	420	1000	1000	0	0
743	民居3	25	民居	23	第三个民居，生产金币			23	0	0	0	0	480	1000	1000	0	0
744	民居3	25	民居	24	第三个民居，生产金币			24	0	0	0	0	540	1000	1000	0	0
745	民居3	25	民居	25	第三个民居，生产金币			25	0	0	0	0	840	1000	1000	0	0
746	民居3	25	民居	26	第三个民居，生产金币			26	0	0	0	0	1260	1000	1000	0	0
747	民居3	25	民居	27	第三个民居，生产金币			27	0	0	0	0	1800	1000	1000	0	0
748	民居3	25	民居	28	第三个民居，生产金币			28	0	0	0	0	1140	1000	1000	0	0
749	民居3	25	民居	29	第三个民居，生产金币			29	0	0	0	0	1980	1000	1000	0	0
750	民居3	25	民居	30	第三个民居，生产金币			30	0	0	0	0	1620	1000	1000	0	0
751	民居4	26	民居	1	第4个民居，生产金币			1	0	0	0	0	0	1000	1000	0	0
752	民居4	26	民居	2	第4个民居，生产金币			2	0	0	0	0	300	1000	1000	0	0
753	民居4	26	民居	3	第4个民居，生产金币			3	0	0	0	0	900	1000	1000	0	0
754	民居4	26	民居	4	第4个民居，生产金币			4	0	0	0	0	2700	1000	1000	0	0
755	民居4	26	民居	5	第4个民居，生产金币			5	0	0	0	0	1860	1000	1000	0	0
756	民居4	26	民居	6	第4个民居，生产金币			6	0	0	0	0	240	1000	1000	0	0
757	民居4	26	民居	7	第4个民居，生产金币			7	0	0	0	0	360	1000	1000	0	0
758	民居4	26	民居	8	第4个民居，生产金币			8	0	0	0	0	540	1000	1000	0	0
759	民居4	26	民居	9	第4个民居，生产金币			9	0	0	0	0	720	1000	1000	0	0
760	民居4	26	民居	10	第4个民居，生产金币			10	0	0	0	0	1020	1000	1000	0	0
761	民居4	26	民居	11	第4个民居，生产金币			11	0	0	0	0	1320	1000	1000	0	0
762	民居4	26	民居	12	第4个民居，生产金币			12	0	0	0	0	300	1000	1000	0	0
763	民居4	26	民居	13	第4个民居，生产金币			13	0	0	0	0	660	1000	1000	0	0
764	民居4	26	民居	14	第4个民居，生产金币			14	0	0	0	0	1260	1000	1000	0	0
765	民居4	26	民居	15	第4个民居，生产金币			15	0	0	0	0	480	1000	1000	0	0
766	民居4	26	民居	16	第4个民居，生产金币			16	0	0	0	0	1140	1000	1000	0	0
767	民居4	26	民居	17	第4个民居，生产金币			17	0	0	0	0	540	1000	1000	0	0
768	民居4	26	民居	18	第4个民居，生产金币			18	0	0	0	0	240	1000	1000	0	0
769	民居4	26	民居	19	第4个民居，生产金币			19	0	0	0	0	960	1000	1000	0	0
770	民居4	26	民居	20	第4个民居，生产金币			20	0	0	0	0	660	1000	1000	0	0
771	民居4	26	民居	21	第4个民居，生产金币			21	0	0	0	0	360	1000	1000	0	0
772	民居4	26	民居	22	第4个民居，生产金币			22	0	0	0	0	420	1000	1000	0	0
773	民居4	26	民居	23	第4个民居，生产金币			23	0	0	0	0	480	1000	1000	0	0
774	民居4	26	民居	24	第4个民居，生产金币			24	0	0	0	0	540	1000	1000	0	0
775	民居4	26	民居	25	第4个民居，生产金币			25	0	0	0	0	840	1000	1000	0	0
776	民居4	26	民居	26	第4个民居，生产金币			26	0	0	0	0	1260	1000	1000	0	0
777	民居4	26	民居	27	第4个民居，生产金币			27	0	0	0	0	1800	1000	1000	0	0
778	民居4	26	民居	28	第4个民居，生产金币			28	0	0	0	0	1140	1000	1000	0	0
779	民居4	26	民居	29	第4个民居，生产金币			29	0	0	0	0	1980	1000	1000	0	0
780	民居4	26	民居	30	第4个民居，生产金币			30	0	0	0	0	1620	1000	1000	0	0
781	民居5	27	民居	1	第五个民居，生产金币			1	0	0	0	0	0	1000	1000	0	0
782	民居5	27	民居	2	第五个民居，生产金币			2	0	0	0	0	300	1000	1000	0	0
783	民居5	27	民居	3	第五个民居，生产金币			3	0	0	0	0	900	1000	1000	0	0
784	民居5	27	民居	4	第五个民居，生产金币			4	0	0	0	0	2700	1000	1000	0	0
785	民居5	27	民居	5	第五个民居，生产金币			5	0	0	0	0	1860	1000	1000	0	0
786	民居5	27	民居	6	第五个民居，生产金币			6	0	0	0	0	240	1000	1000	0	0
787	民居5	27	民居	7	第五个民居，生产金币			7	0	0	0	0	360	1000	1000	0	0
788	民居5	27	民居	8	第五个民居，生产金币			8	0	0	0	0	540	1000	1000	0	0
789	民居5	27	民居	9	第五个民居，生产金币			9	0	0	0	0	720	1000	1000	0	0
790	民居5	27	民居	10	第五个民居，生产金币			10	0	0	0	0	1020	1000	1000	0	0
791	民居5	27	民居	11	第五个民居，生产金币			11	0	0	0	0	1320	1000	1000	0	0
792	民居5	27	民居	12	第五个民居，生产金币			12	0	0	0	0	300	1000	1000	0	0
793	民居5	27	民居	13	第五个民居，生产金币			13	0	0	0	0	660	1000	1000	0	0
794	民居5	27	民居	14	第五个民居，生产金币			14	0	0	0	0	1260	1000	1000	0	0
795	民居5	27	民居	15	第五个民居，生产金币			15	0	0	0	0	480	1000	1000	0	0
796	民居5	27	民居	16	第五个民居，生产金币			16	0	0	0	0	1140	1000	1000	0	0
797	民居5	27	民居	17	第五个民居，生产金币			17	0	0	0	0	540	1000	1000	0	0
798	民居5	27	民居	18	第五个民居，生产金币			18	0	0	0	0	240	1000	1000	0	0
799	民居5	27	民居	19	第五个民居，生产金币			19	0	0	0	0	960	1000	1000	0	0
800	民居5	27	民居	20	第五个民居，生产金币			20	0	0	0	0	660	1000	1000	0	0
801	民居5	27	民居	21	第五个民居，生产金币			21	0	0	0	0	360	1000	1000	0	0
802	民居5	27	民居	22	第五个民居，生产金币			22	0	0	0	0	420	1000	1000	0	0
803	民居5	27	民居	23	第五个民居，生产金币			23	0	0	0	0	480	1000	1000	0	0
804	民居5	27	民居	24	第五个民居，生产金币			24	0	0	0	0	540	1000	1000	0	0
805	民居5	27	民居	25	第五个民居，生产金币			25	0	0	0	0	840	1000	1000	0	0
806	民居5	27	民居	26	第五个民居，生产金币			26	0	0	0	0	1260	1000	1000	0	0
807	民居5	27	民居	27	第五个民居，生产金币			27	0	0	0	0	1800	1000	1000	0	0
808	民居5	27	民居	28	第五个民居，生产金币			28	0	0	0	0	1140	1000	1000	0	0
809	民居5	27	民居	29	第五个民居，生产金币			29	0	0	0	0	1980	1000	1000	0	0
810	民居5	27	民居	30	第五个民居，生产金币			30	0	0	0	0	1620	1000	1000	0	0
811	民居6	28	民居	1	第6个民居，生产金币			1	0	0	0	0	0	1000	1000	0	0
812	民居6	28	民居	2	第6个民居，生产金币			2	0	0	0	0	300	1000	1000	0	0
813	民居6	28	民居	3	第6个民居，生产金币			3	0	0	0	0	900	1000	1000	0	0
814	民居6	28	民居	4	第6个民居，生产金币			4	0	0	0	0	2700	1000	1000	0	0
815	民居6	28	民居	5	第6个民居，生产金币			5	0	0	0	0	1860	1000	1000	0	0
816	民居6	28	民居	6	第6个民居，生产金币			6	0	0	0	0	240	1000	1000	0	0
817	民居6	28	民居	7	第6个民居，生产金币			7	0	0	0	0	360	1000	1000	0	0
818	民居6	28	民居	8	第6个民居，生产金币			8	0	0	0	0	540	1000	1000	0	0
819	民居6	28	民居	9	第6个民居，生产金币			9	0	0	0	0	720	1000	1000	0	0
820	民居6	28	民居	10	第6个民居，生产金币			10	0	0	0	0	1020	1000	1000	0	0
821	民居6	28	民居	11	第6个民居，生产金币			11	0	0	0	0	1320	1000	1000	0	0
822	民居6	28	民居	12	第6个民居，生产金币			12	0	0	0	0	300	1000	1000	0	0
823	民居6	28	民居	13	第6个民居，生产金币			13	0	0	0	0	660	1000	1000	0	0
824	民居6	28	民居	14	第6个民居，生产金币			14	0	0	0	0	1260	1000	1000	0	0
825	民居6	28	民居	15	第6个民居，生产金币			15	0	0	0	0	480	1000	1000	0	0
826	民居6	28	民居	16	第6个民居，生产金币			16	0	0	0	0	1140	1000	1000	0	0
827	民居6	28	民居	17	第6个民居，生产金币			17	0	0	0	0	540	1000	1000	0	0
828	民居6	28	民居	18	第6个民居，生产金币			18	0	0	0	0	240	1000	1000	0	0
829	民居6	28	民居	19	第6个民居，生产金币			19	0	0	0	0	960	1000	1000	0	0
830	民居6	28	民居	20	第6个民居，生产金币			20	0	0	0	0	660	1000	1000	0	0
831	民居6	28	民居	21	第6个民居，生产金币			21	0	0	0	0	360	1000	1000	0	0
832	民居6	28	民居	22	第6个民居，生产金币			22	0	0	0	0	420	1000	1000	0	0
833	民居6	28	民居	23	第6个民居，生产金币			23	0	0	0	0	480	1000	1000	0	0
834	民居6	28	民居	24	第6个民居，生产金币			24	0	0	0	0	540	1000	1000	0	0
835	民居6	28	民居	25	第6个民居，生产金币			25	0	0	0	0	840	1000	1000	0	0
